Address,Longitude,Latitude,Neighbourhood,Apartment Building,Apartment Building Property Type,Year Built,Year Registered,Apartment Building Units,Apartment Building Storeys,Property Management Or Landlord,RentSafeTO Evaluation Completed On,RentSafeTO Score,Has AGI,Dates AGI Initiated,Received TDF,Received TDF Year,TDF Reduced Increase By
8 Godstone Rd,-79.3463834,43.7801563,Don Valley Village,TRUE,PRIVATE,1965,2017,164,16,R A B Properties Limited,2020-12-16,81,TRUE,2020-04-30,FALSE,,
688 Sheppard Ave E,-79.3793311,43.769202,Bayview Village,TRUE,PRIVATE,1958,2019,35,4,,2020-12-09,76,FALSE,,FALSE,,
50 Ruddington Dr,-79.3906926,43.7904963,Bayview Woods-Steeles,TRUE,PRIVATE,1968,2017,189,14,Schickedanz Bros. Properties,2019-11-06,91,FALSE,,FALSE,,
1407 Royal York Rd,-79.5271282973119,43.6837886222686,Humber Heights-Westmount,TRUE,PRIVATE,1964,2017,162,13,H&R Property Management,2019-10-29,90,FALSE,,FALSE,,
530 Scarlett Rd,-79.5138,43.687319,Humber Heights-Westmount,TRUE,PRIVATE,1970,2017,106,12,Homestead Land Holdings,2019-10-30,91,TRUE,2019-11-21,FALSE,,
1680 Ellesmere Rd,-79.2498188,43.7729122,Woburn,TRUE,SOCIAL HOUSING,1994,2017,145,8,Aykler Management,2019-11-27,87,FALSE,,FALSE,,
115 Generation Blvd,-79.1642962,43.8036008,Rouge,TRUE,PRIVATE,1975,2017,12,3,Morguard Residential,2020-11-04,80,FALSE,,FALSE,,
1477 Birchmount Rd,-79.2882167,43.7569426,Dorset Park,TRUE,PRIVATE,1960,2017,21,3,,2021-04-28,79,FALSE,,FALSE,,
2 Treewood St,-79.2651571,43.7540559,Bendale,TRUE,PRIVATE,1956,2017,82,7,Poplar Plains Investments,2019-11-26,92,TRUE,"2017-11-30, 2016-04-21",FALSE,,
1175 Ellesmere Rd,-79.2698661,43.7676476,Bendale,TRUE,PRIVATE,1967,2017,65,5,2019772 Ont. Inc,2019-11-25,80,TRUE,2018-09-28,FALSE,,
815 Midland Ave,-79.2574812,43.7341533,Kennedy Park,TRUE,PRIVATE,1965,2017,23,3,,2020-10-28,75,FALSE,,FALSE,,
2416 Keele St,-79.4788508,43.7097894,Maple Leaf,TRUE,PRIVATE,1954,,17,3,,2020-10-26,68,FALSE,,FALSE,,
2620 Keele St,-79.4809195,43.7196165,Maple Leaf,TRUE,PRIVATE,1984,2017,11,3,,2020-11-04,76,FALSE,,FALSE,,
20 Tinder Crescent,-79.3086513,43.7269206,Victoria Village,TRUE,PRIVATE,1960,2017,59,4,Royal Lepage Signature Realty,2019-11-05,83,FALSE,,FALSE,,
1594 Victoria Park Ave,-79.3051785,43.7295564,Victoria Village,TRUE,PRIVATE,1956,2017,28,4,Centurion,2019-02-22,89,TRUE,"2019-01-04, 2017-12-07, 2016-01-07",TRUE,2017,1.09%
2 Biggin Crt,-79.305477,43.729097,Victoria Village,TRUE,PRIVATE,1955,2017,77,4,Centurion,2020-11-19,92,TRUE,"2020-02-04, 2018-03-14",TRUE,2019,0.3%
17 Eccleston Dr,-79.316211,43.727049,Victoria Village,TRUE,PRIVATE,1960,2018,60,4,Royal Lepage Signature Realty,2019-11-05,80,FALSE,,FALSE,,
1704 Victoria Park Ave,-79.3075482,43.7350911,Victoria Village,TRUE,PRIVATE,1966,2017,93,7,Gold Seal Management Inc.,2019-11-05,98,TRUE,2018-03-08,FALSE,,
287 Markland Dr,-79.5780495,43.6275357,Markland Wood,TRUE,PRIVATE,1965,2017,118,10,E. Manson Investments Limited,2020-11-03,80,FALSE,,FALSE,,
339 The West Mall,-79.5639443,43.6380795,Etobicoke West Mall,TRUE,PRIVATE,1950,2017,51,5,Travi Inc.,2020-11-24,67,FALSE,,FALSE,,
361 The West Mall,-79.5647163,43.6408975,Etobicoke West Mall,TRUE,PRIVATE,1970,2017,141,16,Westmall Investments,2020-12-09,75,FALSE,,FALSE,,
110 Erskine Ave,-79.3952875,43.7122434,Mount Pleasant West,TRUE,PRIVATE,1972,2017,227,23,Homestead Land Holdings,2019-10-29,95,TRUE,"2020-01-30, 2018-12-21",FALSE,,
1457 Kingston Rd,-79.2700451,43.6880713,Birchcliffe-Cliffside,TRUE,PRIVATE,1940,2017,15,3,1034523 Ontario Ltd,2020-11-25,69,FALSE,,FALSE,,
325 Bleecker St,-79.374339,43.669418,North St.James Town,TRUE,TCHC,1969,2017,327,24,Greenwin,2019-12-03,49,FALSE,,FALSE,,
24 Leith Hill Rd,-79.3500078,43.7772296,Don Valley Village,TRUE,PRIVATE,1966,2017,224,16,Cogir Management Corporation,2019-11-07,93,TRUE,"2019-01-07, 2018-08-09, 2017-02-16",TRUE,"2019, 2017","5%, 0.6%"
1275 Danforth Rd,-79.2447945,43.7396124,Eglinton East,TRUE,PRIVATE,1958,2017,114,7,M&R Property Management,2019-11-26,89,TRUE,"2018-05-07, 2017-01-10",FALSE,,
17 Brimley Rd,-79.239476,43.720387,Cliffcrest,TRUE,TCHC,1979,2017,330,11,,2021-04-21,88,FALSE,,FALSE,,
31 Paxtonia Blvd,-79.4799859,43.7291862,Downsview-Roding-CFB,TRUE,PRIVATE,1964,2017,50,3,Marbrook Developments Ltd.,2019-11-18,75,FALSE,,FALSE,,
1537 Wilson Ave,-79.5070895,43.7205311,Downsview-Roding-CFB,TRUE,PRIVATE,1960,2017,42,4,2585277 Ontario Limited,2019-11-18,76,FALSE,,FALSE,,
1515 Wilson Ave,-79.5060338,43.7208332,Downsview-Roding-CFB,TRUE,PRIVATE,1958,2017,55,4,Plaza Investment Co,2019-11-18,78,TRUE,2017-12-28,FALSE,,
2217 Jane St,-79.5088652,43.7233602,Downsview-Roding-CFB,TRUE,PRIVATE,1950,2017,12,3,Vincenza Paolella,2019-11-06,75,FALSE,,FALSE,,
250 Cassandra Blvd,-79.315958,43.754637,Parkwoods-Donalda,TRUE,PRIVATE,1966,2017,234,4,,2019-11-04,81,FALSE,,FALSE,,
2126 Victoria Park Ave,-79.3164039,43.7594803,Parkwoods-Donalda,TRUE,PRIVATE,1961,2018,11,3,,2019-11-04,80,FALSE,,FALSE,,
675 Martin Grove Rd,-79.5647381,43.6811847,Willowridge-Martingrove-Richview,TRUE,PRIVATE,1972,2017,126,11,Hi-Lo Investments,2020-12-04,71,TRUE,2018-05-11,FALSE,,
111 Blackfriar Ave,-79.5616455,43.699279,Kingsview Village-The Westway,TRUE,PRIVATE,1968,2020,39,3,,2019-10-28,69,FALSE,,FALSE,,
25 Bridesburg Dr,-79.5621199,43.6955614,Kingsview Village-The Westway,TRUE,PRIVATE,1965,2017,62,5,Capreit,2019-10-28,92,TRUE,2018-01-10,FALSE,,
1 Terraview Blvd,-79.317384,43.764447,Wexford/Maryvale,TRUE,PRIVATE,1960,2017,104,7,Ranee Management,2019-11-25,90,TRUE,2021-03-03,FALSE,,
225 Markham Rd,-79.2190766,43.7461924,Scarborough Village,TRUE,PRIVATE,1969,2017,229,16,Capreit,2019-11-28,89,TRUE,2019-08-19,FALSE,,
2854 Keele St,-79.4836764,43.7316239,Downsview-Roding-CFB,TRUE,PRIVATE,1955,2017,11,3,Lindawachtel,2020-11-10,78,FALSE,,FALSE,,
2251 Jane St,-79.5093328,43.7254563,Downsview-Roding-CFB,TRUE,PRIVATE,1965,2017,11,3,,2019-11-18,93,FALSE,,FALSE,,
28 Heathrow Dr,-79.5092759,43.725213,Downsview-Roding-CFB,TRUE,PRIVATE,1965,2017,11,3,,2019-11-05,79,FALSE,,FALSE,,
1254 York Mills Rd,-79.3287829,43.7611177,Parkwoods-Donalda,TRUE,PRIVATE,1961,2017,58,4,,2021-04-19,72,FALSE,,FALSE,,
1574 Bathurst St,-79.4199252,43.6861525,Humewood-Cedarvale,TRUE,PRIVATE,1926,2017,36,4,Greenwin Corp.,2020-11-04,79,FALSE,,FALSE,,
15 Torbolton Dr,-79.5582975,43.7189194,Rexdale-Kipling,TRUE,PRIVATE,1960,2017,19,3,Falcosta Investments,2019-10-28,84,FALSE,,FALSE,,
